subject,topic,question,option_a,option_b,option_c,option_d,correct_letter,explanation,difficulty,source,tags
Programming in C,6) C Arrays,"If we pass an array as an argument to a function, what actually gets passed?",Value of elements in array,First element of the array,"Base address of the array i.e., the address of the first element",Address of the last element of array,C,If we pass an array as an argument to a function – the base address of the array (the address of the first element) is passed to the function.,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,6) C Arrays,Which of the following is the collection of different data types?,structure,string,array,All of the above,A,"In C programming language, a structure is a user-defined data type which is the collection of different data types.",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,7) C Structures and Union,Which operator is used to access the member of a structure?,-,>,*,.,D,The dot (.) operator is used to access the member of a structure.,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,7) C Structures and Union,Which of these is a user-defined data type in C?,int,union,char,All of these,B,Union is a user defined data type in C.,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,7) C Structures and Union,The size of a union is ___.,Sum of sizes of all members,Predefined by the compiler,Equal to size of largest data type,None of these,C,The size of the union is equal to the size of the largest data type declared in the union.,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,7) C Structures and Union,All members of union ___.,Stored in consecutive memory location,Share same memory location,Store at different location,All of these,B,All members of a union in C are stored at the same memory location.,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,7) C Structures and Union,Which of the below statements is incorrect in case of union?,Union is a user-defined data structure,All data share same memory,Union stores methods too,union keyword is used to initialize,C,Unions in C is a data structure which store data types but not the methods.,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,7) C Structures and Union,The members of union can be accessed using ___.,Dot Operator (.),And Operator (&),Asterisk Operator (*),Right Shift Operator (>),A,The dot operator (.) is used to access members of a union.,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,7) C Structures and Union,In which case union is better than structure?,Less memory is available,Faster compilation is required,When functions are included,None of these,A,,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,7) C Structures and Union,Which is the correct syntax to create a union?,union union_name { };,union union_name { },union union_name ( );,Union union_name ( ),A,"The correct syntax of creating a union is:
union union_name {
};",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,7) C Structures and Union,"What will be the output of the following C program?
```
#include <stdio.h>

union values {
    int val1;
    char val2;
} myVal;

int main()
{
    myVal.val1 = 66;

    printf(""val1 = %p"", &myVal.val1);
    printf(""\nval2 = %p"", &myVal.val2);

    return 0;
}
```",val1 = 0x54ac88dd2012 val2 = 0x55ac76dd2014,Error,val1 = 0x55ac76dd2014 val2 = 0x55ac76dd2014,Exception,C,,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,7) C Structures and Union,What is a function in C?,User defined data type,Block of code which can be reused,Declaration syntax,None of these,B,Function in C is a block of code which can be reused.,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,8) C Functions,Which keyword is used to return values from function?,Return,Value,Return type,All of these,C,The return in declaration is initialized using return type.,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,8) C Functions,Which of these is not a valid parameter passing method in C?,Call by value,Call by reference,Call by pointer,All of these,C,"Valid parameter passing method in C is:
 Call by value
 Call by reference",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,8) C Functions,A C program contains ___.,At least one function,No function,No value from command line,All of these,A,The main() function is required in the C program.,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,8) C Functions,A recursive function in C ___.,Call itself again and again,Loop over a parameter,Return multiple values,None of these,A,Recursive function in C is a function which calls itself again and again.,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,8) C Functions,The scope of a function is limited to?,Current block,Only function,Whole file,Directory,C,The scope of a function is limited to the file it is declared in.,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,8) C Functions,Which of the below syntax is the correct way of declaring a function?,return function_name () { },data_type function_name (parameter) { },Void function_name ( ),None of these,B,"The correct syntax of declaring a function in C:
data_type function_name (parameter){
}",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,8) C Functions,The sqrt() function is used to calculate which value?,Square,Square of reverse bits,Square root,None of these,C,The sqrt() method in C is used to calculate the square root of a number.,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,8) C Functions,"What will be the output of the following C program?
```
#include <stdio.h>

int myFunc(int x){
    return (--x);
}

int main(){
    int a = myFunc(13);
    printf(""%d"", a);
    return 0;
}
```",13,12,14,Error,B,,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,8) C Functions,"Before using a pointer variable, it should be ___.",Declared,Initialized,Both A. and B.,None of the above,C,A pointer variable should be declared and initialized before the using.,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,9) C Pointers,An uninitialized pointer in C is called ___.,Void pointer,Empty pointer,Invalid pointer,Wild pointer,D,"An uninitialized pointer in C is called wild pointer. Since, the pointer is initialized it may lead a program to behave wrongly or to crash.",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,9) C Pointers,___ is a pointer that occurs at the time when the object is de-allocated from memory without modifying the value of the pointer.,Dangling pointer,Wild pointer,Void pointer,Null pointer,A,A dangling pointer is a pointer that occurs at the time when the object is de-allocated from memory without modifying the value of the pointer.,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,9) C Pointers,A ___ can be assigned the address of any data type.,Dangling pointer,Wild pointer,Void pointer,Null pointer,C,A void pointer can be assigned the address of any data type.,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,9) C Pointers,Which pointer is called general-purpose pointer?,Dangling pointer,Wild pointer,Void pointer,Null pointer,C,"A void pointer is called general-purpose, because it can be used with any type of variable.",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,9) C Pointers,Pointer arithmetic is not possible on ___.,Integer pointers,Float pointers,Character pointers,Void pointers,D,Pointer arithmetic is not possible on void pointers due to lack of concrete value and size.,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,9) C Pointers,"Comment on the following pointer declaration?
```
int *p, x;
```","p is a pointer to integer, x is not","p and x, both are pointers to integer","p is pointer to integer, x may or may not be",p and x both are not pointers to integer,A,"In the above given statement, variable p is a pointer to integer, while x is an integer variable.",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,9) C Pointers,"What will be the output of the following C code?
```
#include <stdio.h>
int main(){
    int x = 10, *ptr;
    ptr = &x;
    *ptr = 20;
    printf(""%d"", x);
}
```",10,20,Error,A garbage value,B,"In the above program, x contains 10 and ptr is a pointer to x. We are changing the value of x with the help of pointer. Thus, the value will be changed and it will be 20.",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,9) C Pointers,"What will be the output of the following C code?
```
#include <stdio.h>
int main(){
    char* ptr;
    ptr = ""IncludeHelp"";
    printf(""%c"", *&*ptr);
    return 0;
}
```",IncludeHelp,I,Some address,Error,B,"In the above program, in printf statement – we are using two symbols those are * and &. The * is a dereference operator, and the & is a reference operator. These symbols can be used any number of times. Here ptr points to the first character in the string ""IncludeHelp"". *ptr dereferences it and so its value is I. Again & references it to an address and * dereferences it to the value I.",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,9) C Pointers,"What is the correct syntax to declare pointer to pointer i.e., double pointer?",type **pointer_name;,type *&pointer_name;,type *(*pointer_name);,type **(pointer_name);,A,"The correct syntax syntax to declare pointer to pointer i.e., double pointer is:
type **pointer_name;
 Example:
int **ptr; //declaration double pointer",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,9) C Pointers,"What is ptr in the given statement?
```
int (*ptr)[5];
```",ptr is an array of 5 pointers,ptr is a simple integer array,ptr is a pointer to a 5 elements integer array,None of the above,C,"In the above statement, ptr is a pointer to a 5 elements integer array.",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,9) C Pointers,What is the correct syntax to declare a pointer to a constant?,const type *pointer_name;,type const *pointer_name;,Both A. and B.,None of the above,A,"The correct syntax to declare a pointer to a constant is:
const type *pointer_name;",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,10) C File Handling,Which character(s) is/are used to open a binary file in append mode in C?,a,b,ba,ab,D,"The characters ""ab"" opens a binary file in append mode.
 Syntax:
ptr = fopen(""fileopen"",""ab"");",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,10) C File Handling,Which function is used to close an opened file in C?,close(),fclose(),file_close(),fileclose(),B,"In C programming language, the fclose() function is used to close an opened file.
 Syntax:
fclose(file_pointer);",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,10) C File Handling,Function fwrite() works with ___.,Text files,Binary files,Both A. and B.,None of the above,B,Function fwrite() works with binary files. The file should be opened/created in binary mode.,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,10) C File Handling,What is the value of EOF in C?,-1,0,1,Null,A,"The EOF stands for End of File which is a Macro defined in stdio.h header file. With the GNU C Library, EOF is -1. In other libraries, its value may be some other negative number.",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,10) C File Handling,Which function checks the end-of-file indicator for the given stream in C?,eof(),EOF,feof(),None of the above,C,"The C library function feof() checks the end-of-file indicator for the given stream.
 Syntax:
int feof(FILE *stream);",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,10) C File Handling,Which function is used to seek the file pointer position in C?,seek(),fseek(),fileseek(),fmove(),B,"In C programming language, the fseek() function is used to seek the file pointer position.
 Syntax:
int fseek(FILE *file_pointer, long int offset, int whence);
 Where,
 file_pointer− This is the pointer to a FILE object that identifies the stream.
 offset − This is the number of bytes to offset from whence.
 whence − This is the position from where offset is added, the value of this parameter may SEEK_SET, SEEK_CUR, or SEEK_END.",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,10) C File Handling,Which function is used to delete an existing file in C?,delete(),fremove(),frem(),remove(),D,"In C programming language, the remove() function is used to delete an existing file.
 Syntax:
int remove(const char *filename);
 Where, filename is the name of the file to be removed.",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,10) C File Handling,What is CPP in C programming?,C processing platform,C PreProcessor,C pre-platform,None of these,B,"In C programming, C preprocessors are referred to as CPP.",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,11) C Preprocessor,Which symbol is used to begin a preprocessor?,@,!,#,All of these,C,All preprocessor commands begin with a hash symbol (#).,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,11) C Preprocessor,Which of these is a valid preprocessor in C?,#include,#if,#error,All of these,D,,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,11) C Preprocessor,(\) operator in C is ___.,Macro continuation operator,Stringize operator,Tokenizer,None of these,A,Macro continuation (/) operator is used to continue a macro which is too long for a single line.,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,11) C Preprocessor,Which operator is used to stringize variables in C?,/,&,*,#,D,# Operator is used to stringize variables in C.,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,11) C Preprocessor,"What will be the output of the following C code?
```
#include <stdio.h>

#define message_for(a, b) \
    printf(""Learn "" #a "" programming language at "" #b)

int main(void){
    message_for(python, includehelp);
    return 0;
}
```",Learn python programming language at includehelp,Learn #a programming language at #b,Learn programming language at,None of these,A,,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,11) C Preprocessor,Which of these is not a valid preprocessor in C?,\,?,###,None of these,B,\ and ### are both valid preprocessors in C.,medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,11) C Preprocessor,Header files ___.,Contain function declarations,Can be included to a program,End with .h extension,All of these,D,"All statements are correct. The header files are special files included in a program that contain functions and macros which can be imported and used in the code. The extension of header files is "".h"".",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,11) C Preprocessor,Which of these is valid syntax to include a header in C?,#include <header>,"#include ""header""",Both A and B,All of these,C,"The valid syntaxes to include a header file to a program in C are:
 #include <header>
 #include ""header""",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,11) C Preprocessor,What will happen if a header file is included in a program twice?,Program will throw an error,Program will throw an exception,Program will run normally,None of these,A,"When the same header is included twice in the program, the compiler will throw an error as its teens to process it twice.",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
Programming in C,11) C Preprocessor,Which syntax is correct to include a specific preprocessor based on configuration?,#defif system1 <system.h>,"#include system1 ""system.h""",import <system.h> if system1,All of these,B,"The correct way to include a specific preprocessor based on configuration is known as computed include is:
#include system1 ""system.h""",medium,web:Includehelp.com https://www.includehelp.com/mcq/c-programming-language-mcqs.aspx,
