subject,topic,question,option_a,option_b,option_c,option_d,correct_letter,explanation,difficulty,source,tags
Web Technologies & Internet / PHP,11) PHP Loops,Which loop statement is used to loop through a block of code for each element in an array?,while,do...while,for,foreach,D,"In PHP, the foreach loop statement is used to loop through a block of code for each element in an array.",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,11) PHP Loops,"What will be the output of the following PHP code?
```
<?php
$cars = array(
    ""BMW"",
    ""Mercedes"",
    ""Honda"",
);

foreach ($cars as $c)
{
    echo ""$c "";
}
?>
```",BMW Mercedes Honda,Honda Mercedes BMW,SyntaxError,TypeError,A,"The foreach loop statement is used to loop through a block of code for each element in an array. Thus, the output will be ""BMW Mercedes Honda"".",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,11) PHP Loops,Which PHP statement is used to jump out of a loop?,exit,break,continue,stop,B,"In PHP, the break statement is used to jump out of a loop.",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,11) PHP Loops,"What is the use of PHP ""continue"" statement?",breaks the loop and transfers the control to the statement written just after the loop body,breaks the all loop statement (outer loops and inner loops),breaks one iteration of the loop and transfers the control to the next loop iteration,All of the above,C,"In PHP, the continue statement is used to break one iteration of the loop and transfer the control to the next loop iteration.",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,11) PHP Loops,"What will be the output of the following PHP code?
```
<?php
for ($i = 1;$i <= 10;$i++){
    if ($i == 6){
        continue;
    }
    echo ""$i "";
}
?>
```",1 2 3 4 5 7 8 9 10,1 2 3 4 5 6 7 8 9 10,1 2 3 4 5 6,1 2 3 4 5,A,"In the above PHP script, we used the continue statement when $i==6, the continue statement does not echo the value of $i when the value of $i is 6 and transfer the control again to the loop. Thus. The output will be ""1 2 3 4 5 7 8 9 10"".",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,11) PHP Loops,"What will be the output of the following PHP code?
```
<?php
$x = 10;

while ($x < 10) {
    $x++;
    echo $x, "","";
}
?>
```",Infinite loop,Error,"10, 11,",No output,D,"In the above PHP script, the condition which is written in the while statement is false. Thus, the loop will not be executed and nothing will print.",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,11) PHP Loops,Which keyword is used to define a function in PHP?,def,fun,func,function,D,The function keyword is used to define a function in PHP.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,12) PHP Functions,"What will be the output of the following PHP code?
```
<?php declare(strict_types = 1);

function details(string $name, int $age){
    echo ""Name: $name, Age: $age"";
}
details(""Alvin"", ""21"");
?>
```","Name: Alvin, Age: 21","Name: Alvin, Age:","Name: Alvin, Age: 0",Fatal Error,D,"In the PHP Script, we are using the strict declaration, it will return a Fatal Error if the datatype of the function definition and calling mismatches. Thus, the output will be ""Fatal Error"".
 The output is:
PHP Fatal error: Uncaught TypeError: Argument 2 passed to details() must be of the type integer, 
string given, called in /home/fBGU1n/prog.php on line 6 and defined in 
/home/fBGU1n/prog.php:3 Stack trace: #0 /home/fBGU1n/prog.php(6): details('Alvin', '21') #1 {main} thrown 
in /home/fBGU1n/prog.php on line 3",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,12) PHP Functions,Which is the correct syntax of defining a default argument value in PHP?,function function_name(type $argument_name : value) { /* function body*/ },"function function_name(type $argument_name , value) { /* function body*/ }",function function_name(type $argument_name = value) { /* function body*/ },All of the above,C,"The syntax of defining a default argument value in PHP is:
function function_name(type $argument_name = value) { 
/* function body*/ 
}",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,12) PHP Functions,Which is the correct syntax of defining function return type in PHP?,function function_name(type $arguments) : return_type { /* function body*/ },"function function_name(type $arguments) , return_type { /* function body*/ }",return_type function function_name(type $arguments) { /* function body*/ },function return_type function_name(type $arguments) { /* function body*/ },A,"The syntax of defining function return type in PHP is:
function function_name(type $arguments) : return_type { 
/* function body*/ 
}",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,13) PHP Arrays,How many types of arrays are there in PHP?,1,2,3,4,C,There are 3 types of arrays are there in PHP.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,13) PHP Arrays,Which is/are valid types of arrays in PHP?,Indexed arrays,Associative arrays,Multidimensional arrays,All of the above,D,All of the above types are valid arrays in PHP.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,13) PHP Arrays,What is the difference between Indexed array and Associative array in PHP?,Index array has numeric index while associative array has named keys,Index array has numeric index while associative array has named keys and numeric index both,Index array is one-dimensional array with numeric index while associative array is two-dimensional array with numeric index,Index array has numeric index while associative array has one or more arrays,A,The main difference between Indexed array and Associative Array is that - Index array has numeric index while associative array has named keys.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,13) PHP Arrays,Which is the correct example of an Indexed array in PHP?,"$cities = array(""Delhi""; ""Mumbai""; ""Banglore"");","$cities = array(""Delhi"", ""Mumbai"", ""Banglore"");","$cities = new array(""Delhi"", ""Mumbai"", ""Banglore"");","$cities = new array(3) (""Delhi"", ""Mumbai"", ""Banglore"");",B,"The valid example of an Indexed array in PHP is:
$cities = array(""Delhi"", ""Mumbai"", ""Banglore"");",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,13) PHP Arrays,Which is the correct example of an Associative array in PHP?,"$person = array(""Alvin""=>""Delhi"", ""Alex""=>""Mumbai"", ""Bhavik""=>""Banglore"");","$person = array(""Alvin""=>""Delhi""; ""Alex""=>""Mumbai""; ""Bhavik""=>""Banglore"");","$person = new array(""Alvin""=>""Delhi"", ""Alex""=>""Mumbai"", ""Bhavik""=>""Banglore"");","$person = new array(""Alvin""=>""Delhi""; ""Alex""=>""Mumbai""; ""Bhavik""=>""Banglore"");",A,"The valid example of an Associative array in PHP is:
$person = array(""Alvin""=>""Delhi"", ""Alex""=>""Mumbai"", ""Bhavik""=>""Banglore"");",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,13) PHP Arrays,Which PHP function(s) is/are used to compare arrays and returns the differences?,array_diff(),array_diff_assoc(),array_diff_key(),All of the above,D,All of the above PHP functions are used to compare arrays and returns the differences.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,13) PHP Arrays,What is the difference between array_diff() and array_diff_assoc() functions?,array_diff() compares the values only while array_diff_assoc() compares the keys only,array_diff() compares the values only while array_diff_assoc() compares the keys and values,Both functions can be used to compare the values and keys,None of the above,B,The difference between array_diff() and array_diff_assoc() functions is: The array_diff() compares the values only while array_diff_assoc() compares the keys and values.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,13) PHP Arrays,Which PHP function is used to sort multi-dimensional arrays?,array_sort(),sort(),multisort(),array_multisort(),D,The PHP function array_multisort() is used to sort multi-dimensional arrays.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,13) PHP Arrays,What is the use of PHP sort() function?,Sorts an indexed array,Sorts an associative array,Sorts a multi-dimensional array,Sorts any kind of array,A,The PHP function sort() is used to sort an indexed array.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,13) PHP Arrays,Which PHP function is used to sort an indexed array in descending order?,sort_reverse(),reverse_sort(),revsort(),rsort(),D,The PHP function rsort() is used to sort an indexed array in descending order.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,13) PHP Arrays,Which PHP function is used to return the current element in an array?,get(),start(),current(),cur(),C,The PHP function current() is used to return the current element in an array.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,13) PHP Arrays,Which PHP function is used to check if a specified value exists in an array?,in_array(),check_array(),exist(),None of the above,A,The PHP function in_array() is used to check if a specified value exists in an array.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,13) PHP Arrays,"Which PHP function is used to sort an associative array in descending order, according to the key?",sort(),rsort(),ksort(),krsort(),D,"The PHP function krsort() is used to sort an associative array in descending order, according to the key.",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,13) PHP Arrays,Which PHP function is used to get one or more random keys from an array?,array_random(),array_randomize(),array_rand(),krand(),C,The PHP function array_rand() is used to get one or more random keys from an array.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,13) PHP Arrays,Which is not a valid PHP superglobal variable?,$GLOBALS,$_SERVER,$_ENV,$_SESSIONS,D,$_SESSIONS is not a PHP Superglobal variable.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,14) PHP Superglobals,What is the use of PHP $_SERVER variable?,To update the content on the server,"To access the information about headers, paths, and script locations",To access and update the database records on the server,All of the above,B,"The PHP $_SERVER is used to get the information about headers, paths, and script locations.",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,14) PHP Superglobals,Which element of the of PHP $_SERVER variable is used to get the path of the current script?,SCRIPT_NAME,SCRIPT_PATH,PATH,FILE_PATH,A,The SCRIPT_NAME element is used to get the path of the current script.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,14) PHP Superglobals,Which element of the of PHP $_SERVER variable is used to get the filename of the currently executing script?,PATH,FILE_PATH,PHP_SELF,SELF,C,The PHP_SELF element is used to get the filename of the currently executing script.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,14) PHP Superglobals,Which PHP global variable is used to collect data after submitting an HTML form?,$_GET,$_REQUEST,$_POST,$_ENV,B,The PHP global variable $_REQUEST is used to collect data after submitting an HTML form.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,14) PHP Superglobals,"Which PHP global variable is used to collect form data after submitting an HTML form with method=""post""?",$_GET,$_REQUEST,$_POST,$_ENV,C,"The PHP global variable $_POST is used to collect form data after submitting an HTML form with method=""post"".",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,14) PHP Superglobals,What is the return value of preg_match() function?,0 or 1,False or True,"0, less than 1, or greater then 1",None of the above,A,"The PHP function preg_match() return 1 if the given pattern was found in the string; 0, otherwise.",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,15) PHP Regular Expressions,"What will be the output of the following PHP code?
```
<?php
$str = ""Hello, IncludeHelp"";
$pattern = ""/includehelp/i"";

echo preg_match($pattern, $str);
?>
```",0,1,5,7,B,"In the above PHP script, the pattern is found in the string and the value i enables the case-insensitivity. Thus, the result will be 1.",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,15) PHP Regular Expressions,"What will be the output of the following PHP code?
```
<?php
$str = ""Hello, IncludeHelp"";
$pattern = ""/el/m"";

echo preg_match($pattern, $str);
?>
```",0,1,5,7,B,"In the above PHP script, the pattern is found in the string and the value ""m"" is used to perform a multiline search (it will search the patterns for the beginning or end of a string will match the beginning or end of each line). Thus, the result will be 1.",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,15) PHP Regular Expressions,What are the metacharacters in PHP Regular Expression?,Metacharacters are characters with a special meaning,Metacharacters are set of symbols to perform the mathematical operations on the characters,Metacharacters are characters written within the double quotes to search in the string,None of the above,A,Metacharacters are characters with a special meaning.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,15) PHP Regular Expressions,What is the search pattern to find any character from the range 5 to 8?,[5 to 8],[5...8],[5-8],[4-9],C,The search pattern [5-8] is used to find any character from the range 5 to 8.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,15) PHP Regular Expressions,What is the complete syntax of PHP date() function?,date(format),date(timestamp),"date(format, timestamp)","date(format, value, timestamp)",C,"The complete syntax of PHP date() function is: date(format, timestamp).",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,16) PHP Date and Time,What will be the output of the following PHP code (if the date is 30th December 2021)?,30th - Dec - 2021,30 (Thursday) - Dec - 2021,30 (Thu) - Dec - 2021,30 (l) - Dec - 2021,B,"The output will be ""30 (Thursday) - Dec - 2021"". The meaning of the values used in the code,
 d – Displays the date
 l – Displays the weekday
 M – Display the month name in 3 characters
 Y – Displays the year in four digits",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,16) PHP Date and Time,"Which is the correct PHP statement to print the current time in the format of hour:minutes:seconds(am/pm) i.e., 10:22:54pm?","<?php echo date(""h:i:sa"");?>","<?php echo date(""h:m:sa"");?>","<?php echo date(""h:mi:sa"");?>","<?php echo date(""hh:min:sa"");?>",A,"The correct PHP statement to print the current time in the format of hour:minutes:seconds(am/pm) i.e., 10:22:54pm is:
<?php echo date(""h:i:sa"");?>",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,16) PHP Date and Time,The PHP date() function returns the ____.,Current date and time of the localhost,Current date and time of the server,Current UTC time,All of the above,B,The PHP date() function returns the current date and time of the server.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,16) PHP Date and Time,"Which PHP function is used to add days, months, years, hours, minutes, and seconds to a date?",add(),add_date(),date_add(),add_dates(),C,"The PHP date_add() function is used to add days, months, years, hours, minutes, and seconds to a date.",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,16) PHP Date and Time,Which PHP function modifies the timestamp?,date_modify(),modify_timestamp(),date_stamp(),stamp(),A,The PHP date_modify() function modifies the timestamp.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,16) PHP Date and Time,Which PHP function is used to get the current Unix timestamp with microseconds?,date_microtime(),microtime(),mtime(),microsecondstime(),B,The PHP microtime() function is used to get the current Unix timestamp with microseconds.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,16) PHP Date and Time,Which PHP function is used to get the current time in the number of seconds since the Unix Epoch (January 1 1970 00:00:00 GMT)?,time(),gettime(),stime(),time_seconds(),A,The PHP time() function is used to get the current time in the number of seconds since the Unix Epoch (January 1 1970 00:00:00 GMT).,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,16) PHP Date and Time,"What will be the output of the following PHP code (if the date is 30th December 2021)?
```
<?php
$d=mktime(12, 13, 14, 1, 2, 2021);
echo date(""d-M-Y h:i:sa"", $d);
?>
```",01-Feb-2021 12:13:14pm,01-feb-2021 14:13:12pm,02-Jan-2021 12:13:14pm,02-Jan-2021 14:13:12pm,C,"The PHP mktime() function is used to get the Unix timestamp for a given date. The order of the parameters is,
mktime(hour, minute, second, month, day, year)",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,16) PHP Date and Time,What is the difference of include and require statements in PHP?,There is not difference both are the same,require is an alias of include,"require returns the Fatal Error, while include returns the Warning",include includes one PHP file while require can include multiple PHP files,C,"The both include and require statements are used to insert the content of one file into another file. Since both are identical but require returns the Fatal Error, while include returns the Warning.",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,17) PHP include and require Statements,"What is the syntax of PHP ""include"" statement?",include {'filename'};,<include 'filename'>;,include <'filename'>;,include 'filename';,D,"The syntax of the PHP include statement is:
include 'filename';",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,17) PHP include and require Statements,"What is the syntax of PHP ""require"" statement?",require {'filename'};,<require 'filename'>;,require <'filename'>;,require 'filename';,D,"The syntax of the PHP “require” statement is:
require 'filename';",medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,17) PHP include and require Statements,Which PHP function is used to open a file?,fopen(),open(),open_file(),PHP_open(),A,The PHP fopen() function is used to open a file.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,18) PHP File Handling,Which PHP function is used to close a file?,fclose(),close(),close_file(),PHP_close(),A,The PHP fclose() function is used to close a file.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,18) PHP File Handling,Which PHP function is used to read the content of a file?,read(),getfile(),readfile(),All of the above,C,The PHP readfile() function is used to read the content of a file.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,18) PHP File Handling,Which PHP function reads a single line from a file?,readline(),getline(),fget(),fgets(),D,The PHP fgets() function reads a single line from a file.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
Web Technologies & Internet / PHP,18) PHP File Handling,Which PHP function reads a single character from a file?,readcharacter(),getchar(),fgetc(),fchars(),C,The PHP fgetc() function reads a single character from a file.,medium,web:Includehelp.com https://www.includehelp.com/mcq/php-multiple-choice-questions-mcqs.aspx,
