subject,topic,question,option_a,option_b,option_c,option_d,correct_letter,explanation,difficulty,source,tags
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Which of the following is invalid?,"string str, *ptr=0;","int a, float *f = &a;",int *ptr;,None of the above,B,The 2nd option is invalid because we are trying to initialize the address of the integer variable to a float pointer.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Which of the following is the incorrect way to declare a pointer?,int *ptr;,int* ptr;,int &ptr;,int *ptr=0;,C,The 3rd option is the incorrect way to declare a pointer.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,A pointer can be initialized with?,Address of variable of the same type,NULL,0,All the above,D,"A pointer can be initialized with the address of a variable of the same type, NULL, and zero.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,"Which of the following is the correct way to get value from pointer ""ptr""?",ptr,&ptr,*ptr,All the above,C,"The ""*ptr"" is the correct way to get the value from the pointer ptr.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,What is the size of a pointer?,4 bytes,8 bytes,16 bytes,Vary from processor to processor,D,"The size of the pointer is varied from processor to processors like 16-bit, 32-bit, and 64-bit processors.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,"What will be the output of the following program?
```
#include <iostream>
using namespace std;

int main()
{
    int x = 50, y = 20;
    int *p1 = &x, *p2 = &y;
    p1 = p2;

    cout << *p1;

    return 0;
}
```",50,20,Address,Error,B,"Here, initially, pointer p1 points to variable x, and pointer p2 points to y variable. Then pointer p2 is assigned to pointer p1. So when we print *p2 then it will print the value of variable ""y"" which is 20.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Which of the following can point to any type of variable?,Far pointer,Null pointer,Void pointer,Dangling pointer,C,"A void pointer can point to any type of variable, to access value from a void pointer we need to typecast it.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,What is the size of a far pointer?,16-bit,32-bit,64-bit,None of the above,B,The size of a far pointer is 32-bit.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Which of the following is the incorrect type of pointer in C++?,Near,Far,Huge,Small,D,The small pointer is the incorrect type of pointer in C++.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Which of the following is not the correct type of smart pointer?,unique_ptr,shared_ptr,week_ptr,far_ptr,D,"The ""far_ptr"" is not the correct type of smart pointer in C++.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Which of the following function is used to maintain a reference counter with a smart pointer?,use_count(),count(),ptr_count(),shared_count(),A,"The use_count() function is used to maintain a reference counter with a ""shared_ptr"" smart pointer.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Which type of memory is allocated using dynamic memory allocation?,Stack,Heap,Static,Program code,B,"When we use dynamic memory allocation, memory is allocated in the heap segment.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Which of the following is/are used for dynamic memory allocation?,1 and 2,"1, 2, and 4",2 and 3,"All 1,2,3, and 4",D,All the given function names and operators are used for dynamic memory allocation in C++.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Which of the following operator is used to release dynamically allocated memory space?,new,remove,release,delete,D,"The ""delete"" operator is used to release dynamically allocated memory space.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,"On failure, the ""new"" operator returns?",NULL,-1,bad_alloc exception,None of these,C,"On failure, the ""new"" operator returns a ""bad_alloc"" exception.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,162 . Which of the following is a valid way to allocate dynamic memory for an integer variable?,int *ptr = new int(111);,int *ptr = NULL;ptr = new int; *ptr=111;,int *ptr;ptr = new int; *ptr=111;,All the above,D,All the given options are valid to allocate dynamic memory for an integer variable.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,"What problem may occur with the below code?
```
#include <stdio.h>
int main()
{
    float* ptr = (int*)malloc(sizeof(float));
    ptr = NULL;
    free(ptr);
}
```",Memory leak,Dangling pointer,Compiler error,None of the above,A,The above program will create a memory leak because we assigned the NULL to the pointer and free the pointer.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Which programming language required heap memory allocation in the run time environment?,A language that uses global variables,A language that supports dynamic scoping,A language that allows dynamic data structures,A language that supports recursion,C,A language that allows dynamic data structures required heap memory allocation in the run time environment.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Which of the following statement is correct about class in C++?,Class is an instance that contains data member and member functions.,Class is fundamental that contains data member and member functions.,Class is a blueprint for a data type that encapsulates data member and member functions.,None of the above,C,Class is a blueprint for a data type that encapsulates data member and member functions.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Which of the following symbol is used at the end of the class definition?,Colon.,Semicolon.,Scope Resolution operator.,None of the above,B,The semicolon ( ; ) symbol is used at the end of the class definition.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Which of the following symbol is used to define member functions outside the class?,Colon.,Semicolon.,Scope Resolution operator.,None of the above,C,The scope resolution operator ( :: ) symbol is used to define member functions outside the class.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,"By default, members of a class are:",Public,Private,Protected,None of the above,B,"By default, members of a class are private in C++.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,"By default, members of a structure are:",Public,Private,Protected,None of the above,A,"By default, members of a structure are public in C++.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,What is the size of an empty class in C++?,1 Byte,0 Byte,2 Byte,4 Byte,A,"The size of an empty class is 1 byte, every object occupies at least one byte to differentiate memory address space for objects.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Which of the following operator is used to access the members using the object of a class?,.,->,:,None of the above,A,The membership operator (.) is used to access the members using the object of a class in C++.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Which of the following operator is used to access the members using the pointer to the object of a class?,.,->,:,None of the above,B,The referential operator -> is used to access the members using the pointer to the object of a class in C++.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,How many types of specifiers can be used in class in C++?,1,2,3,4,C,"There are 3 types of specifiers used in class are given below:
 Public
 Private
 Protected",medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Which of the following is/are the correct type of class?,Abstract class,Concrete class,Both A and B,None of the above,C,Abstract and concrete are the correct types of classes.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Which of the following statement is correct about constructors in C++?,A constructor is used to destroy an object.,Constructor is used to initializing data members when an object gets created.,Constructor is used to call the private function from outside the class.,None of the above,B,Constructor is a special type of member function that automatically calls when an object gets created. It is used to initialize the data members of the class.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,How many parameters can be accepted by a default constructor?,1,2,0,Infinite,C,A default constructor accepts 0 parameters.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,What is the return type of a constructor?,void,int,float,None of the above,D,A constructor does not have any return type.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Which of the following is an incorrect type of constructor in C++?,Copy constructor,Move constructor,Default constructor,Parameterized constructor,B,"There is no ""move constructor"" in C++.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,"If we did not create any constructor in the class, then which of the following constructor is automatically added to the class?",Copy constructor,Default constructor,Parameterized constructor,None of the above,B,"If we did not create any constructor in the class, then the default constructor is automatically added to the class.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,"What will happen, when we create a class with a parameterized constructor and without having a zero-argument constructor, then we create an object of the class that needs a zero argument constructor?",Linker error,Compilation error,Logical error,None of the above,B,It will generate a compilation error.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Constructor and Destructor have the same name but destructor is preceded by?,~,!,$,#,A,Constructor and Destructor have the same name but destructor is preceded by a tilde (~) symbol.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Which of the following constructor is used to create an object by initializing data members using an existing object?,Default constructor,Dynamic constructor,Copy constructor,None of the above,C,Copy constructor is used to create an object by initialize data members using existing object.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Which of the following is used to initialize the const members of the class using a constructor?,Const constructor,Default constructor,Member initializer list,Copy constructor,C,"In C++, a member initializer list is used to initialize the const members of the class.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,Which of the following is responsible to create a default constructor in the class when the programmer does not create a constructor inside the class?,Compiler,Linker,Loader,Pre-processor,C,"In C++, the Compiler is responsible to create a default constructor in the class when the programmer does not create a constructor inside the class.",medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
C++ / OOP,List of C++ Multiple-choice Questions and Answers,When does a destructor gets called?,When an object gets created,When an object gets destroyed,After calling constructor,None of the above,B,A destructor gets called when an object is getting destroyed.,medium,web:Includehelp.com https://www.includehelp.com/mcq/cpp-mcqs.aspx,
